6671,1181,19674
6672,33025,17861
6673,257,10586
6674,5434,37674
6675,32262,32620
6676,1972,14706
6677,29293,25353
6678,8519,9774
6679,2293,17526
6680,17600,10368
6681,23060,20716
6682,859,16821
6683,14831,19475
6684,32237,6526
6685,25996,24065
6686,25366,26589
6687,20718,25404
6688,37199,32313
6689,34649,7495
6690,27581,17368
6691,10748,5310
6692,23432,10709
6693,38516,36791
6694,33426,13943
6695,15883,27482
6696,25563,3379
6697,19995,14135
6698,1184,26940
6699,5373,37457
6700,15539,35599
6701,11229,19376
6702,32724,29155
6703,22015,24796
6704,19235,17670
6705,30901,12522
6706,23101,34941
6707,17852,10324
6708,27597,6008
6709,24876,1994
6710,9283,12285
6711,17887,3516
6712,16527,2603
6713,26323,632
6714,31329,26146
6715,2674,34210
6716,7300,15999
6717,7793,32054
6718,14053,19904
6719,12671,333
6720,25689,16991
6721,34528,13296
6722,4839,28845
6723,19627,38179
6724,24061,21857
6725,19530,30870
6726,21452,31098
6727,19322,20974
6728,20603,11351
6729,423,11908
6730,14915,25279
6731,38389,32849
6732,9283,25211
6733,26952,17409
6734,22430,1096
6735,28248,3525
6736,2839,38078
6737,28980,25744
6738,34922,15496
6739,24837,6318
6740,18910,10327
6741,9963,35193
6742,14866,3618
6743,32500,36797
6744,3842,5131
6745,6282,29359
6746,34157,13311
6747,4264,15955
6748,22343,12143
6749,18293,8743
6750,25008,33761
6751,36710,19961
6752,20105,402
6753,13183,21471
6754,9535,27212
6755,10397,28228
6756,10098,24673
6757,18592,9244
6758,28117,7575
6759,13888,26530
6760,22,5210
6761,31825,29282
6762,33484,19413
6763,14863,26370
6764,21678,24132
6765,24756,28369
6766,26513,26007
6767,36228,31119
6768,25114,2896
6769,11251,19142
6770,28930,6774
6771,36486,3890
6772,30946,26469
6773,3537,37800
6774,27277,10938
6775,23384,28050
6776,32098,24980
6777,14264,18560
6778,903,23495
6779,2557,18448
6780,28279,22464
6781,34924,12105
6782,26968,34497
6783,15108,32148
6784,26808,7147
6785,33952,15855
6786,36980,23994
6787,10632,2666
6788,5049,11088
6789,23447,33048
6790,3912,18715
6791,19914,9990
6792,725,26009
6793,31162,31874
6794,18108,6102
6795,9060,18523
6796,23277,13550
6797,3008,7640
6798,11364,7176
6799,26254,22255
6800,31083,30831
6801,5253,19406
6802,362,5292
6803,21841,5923
6804,14793,22404
6805,25840,37084
6806,3285,5364
6807,10813,38407
6808,18826,22496
6809,24763,10495
6810,30614,28717
6811,12038,8122
6812,23888,37707
6813,27908,38293
6814,22300,11712
6815,6214,8888
6816,35486,5649
6817,31265,778
6818,27692,10258
6819,31830,18316
6820,33923,20488
6821,7264,12232
6822,31835,14668
6823,2198,31489
6824,32076,14142
6825,36797,28463
6826,2519,33446
6827,29944,8359
6828,28400,3700
6829,21072,35396
6830,17238,30204
6831,4768,24078
6832,33966,18052
6833,37185,14341
6834,3254,32689
6835,29058,11958
6836,33013,35876
6837,24715,37001
6838,23502,10231
6839,28839,23253
6840,12775,32499
6841,8262,33384
6842,32174,33186
6843,22842,31567
6844,3511,33937
6845,17089,18316
6846,9256,11681
6847,30165,27181
6848,29912,34183
6849,36764,26733
6850,14416,8763
6851,28168,26723
6852,33249,14109
6853,6125,30416
6854,9415,17726
6855,15108,32482
6856,28859,26513
6857,2678,21390
6858,37926,28940
6859,21809,28832
6860,32165,12069
6861,5434,17148
6862,8266,27452
6863,7289,22143
6864,29091,6641
6865,4022,7452
6866,33399,4396
6867,31921,29090
6868,652,27280
6869,257,35004
6870,17286,34881
6871,32611,25277
6872,847,25494
6873,4194,38268
6874,37361,26870
6875,31909,24289
6876,20752,8153
6877,27682,6474
6878,2913,25351
6879,33270,20063
6880,21622,22614
6881,12949,24067
6882,15754,2692
6883,16730,3260
6884,2833,5324
6885,18172,5912
6886,13696,22898
6887,7298,7314
6888,10077,29345
6889,8275,36163
6890,2958,6777
6891,20280,37034
6892,20818,8577
6893,6049,17226
6894,38235,4012
6895,11344,36861
6896,33170,26611
6897,37069,27855
6898,4016,27991
6899,15711,20405
6900,5617,9112
6901,14183,1036
6902,27918,12067
6903,5006,1163
6904,27124,2693
6905,13732,38152
6906,16088,6296
6907,34412,8563
6908,38102,24065
6909,25303,22822
6910,32160,22420
6911,21476,4293
6912,2053,29920
6913,2694,35541
6914,6641,8240
6915,7528,10469
6916,15863,16916
6917,18038,9219
6918,26848,3165
6919,27801,19095
6920,20105,36515
6921,17647,22794
6922,38023,95
6923,10631,29299
6924,981,2650
6925,1302,35893
6926,9470,34096
6927,9971,12853
6928,35535,24536
6929,31254,19087
6930,16728,37437
6931,32944,3564
6932,22515,36576
6933,2207,38062
6934,12466,17238
6935,3164,17879
6936,16325,14281
6937,11938,38217
6938,12664,22266
6939,18437,30842
6940,34919,18689
6941,10461,9744
6942,13084,19514
6943,10175,17352
6944,3010,3551
6945,6311,3736
6946,2329,21671
6947,38107,18536
6948,19640,5298
6949,13501,25717
6950,33748,22539
6951,17218,28608
6952,36838,38373
6953,38407,19627
6954,22107,6641
6955,34747,18311
6956,14017,17817
6957,38343,4121
6958,31543,17210
6959,24843,13319
6960,25442,24325
6961,23622,35089
6962,7474,14164
6963,36630,25599
6964,11647,27534
6965,22419,26947
6966,29359,5296
6967,23592,37647
6968,29370,11510
6969,12920,35190
6970,10947,13716
6971,31119,14629
6972,35389,7675
6973,24778,38294
6974,36456,4698
6975,34825,36325
6976,29477,13538
6977,13352,25812
6978,23468,4256
6979,32518,15432
6980,23526,2201
6981,16207,30198
6982,17426,33678
6983,21556,11941
6984,24040,5385
6985,8728,18687
6986,8649,31214
6987,35736,19968
6988,8999,274
6989,34075,25873
6990,21963,27726
6991,10194,12075
6992,21112,12035
6993,12913,22270
6994,8489,3785
6995,779,23553
6996,28999,37552
6997,15232,20473
6998,28933,34552
6999,26968,12681
7000,22051,6871
7001,26679,3927
7002,19554,23244
7003,14084,29935
7004,366,19903
7005,11645,18691
7006,1244,37428
7007,29130,24824
7008,26639,24061
7009,29571,7264
7010,26334,3984
7011,24897,16315
7012,859,657
7013,7382,3816
7014,9267,28506
7015,36268,21508
7016,15287,12843
7017,33573,5495
7018,2186,4268
7019,12440,9950
7020,24190,12083
7021,8814,2016
7022,14960,38413
7023,12999,7855
7024,10043,8749
7025,16632,9373
7026,1211,22045
7027,22767,22953
7028,6861,31405
7029,27236,37387
7030,19835,16776
7031,38712,23897
7032,35559,664
7033,36966,14253
7034,22248,25317
7035,33522,3466
7036,31836,6296
7037,25598,12495
7038,5692,20445
7039,29017,2228
7040,36436,1281
7041,33270,12174
7042,11174,25257
7043,16821,2430
7044,17825,15630
7045,15216,28218
7046,11823,4644
7047,8761,35988
7048,5360,5190
7049,17223,5923
7050,26479,14882
7051,26880,30662
7052,35043,8486
7053,29817,21693
7054,9479,8262
7055,19813,17144
7056,35069,15326
7057,275,12590
7058,27318,10674
7059,33243,36430
7060,10061,6654
7061,14765,14331
7062,1529,19598
7063,25939,14680
7064,16419,23536
7065,2485,20033
7066,25954,35517
7067,12147,5941
7068,30901,27936
7069,33830,10800
7070,27265,27758
7071,31189,17596
7072,12913,28356
7073,2060,33023
7074,36838,6952
7075,28399,2744
7076,27823,32487
7077,36679,38454
7078,18980,35059
7079,32581,5486
7080,9207,35572
7081,19107,37840
7082,15360,20331
7083,17385,15915
7084,34877,32687
7085,21620,33397
7086,23528,8011
7087,19505,12513
7088,33327,18190
7089,26319,3859
7090,29691,18867
7091,6771,16662
7092,8503,30220
7093,22604,22684
7094,28248,28810
7095,30573,19164
7096,366,28719
7097,17253,32130
7098,23838,7024
7099,7945,26127
7100,19813,20089
7101,20148,30950
7102,22165,26208
7103,32161,19161
7104,12656,3056
7105,37525,23673
7106,18536,16340
7107,5339,38409
7108,16084,35795
7109,1389,18122
7110,2055,11305
7111,32920,38249
7112,20611,9163
7113,12401,6898
7114,46,33923
7115,1074,21297
7116,12870,9687
7117,38671,8765
7118,25265,9836
7119,32987,7480
7120,38713,25506
7121,20253,21182
7122,8489,23572
7123,13489,15325
7124,36351,10506
7125,29571,12446
7126,4531,3045
7127,28687,9635
7128,24977,25650
7129,19113,9920
7130,7616,23471
7131,5053,33615
7132,36698,29164
7133,21193,22246
7134,36673,12921
7135,33622,28706
7136,22686,8999
7137,22812,9071
7138,23999,1664
7139,28143,30421
7140,25113,28986
7141,24217,9715
7142,10257,22003
7143,10222,35470
7144,37207,32140
7145,30580,7985
7146,34686,25757
7147,37003,11325
7148,5547,33124
7149,29658,11815
7150,16617,20495
7151,20722,23864
7152,24313,805
7153,10134,13875
7154,34226,3869
7155,17045,38052
7156,20115,23253
7157,3926,18553
7158,580,30038
7159,29718,12130
7160,23913,37361
7161,1570,30349
7162,18658,1833
7163,36244,21710
7164,29431,14026
7165,32165,28989
7166,11379,27743
7167,8486,21796
7168,17953,34486
7169,37129,16908
7170,16686,33270
7171,27334,34857
7172,26153,31062
7173,30016,16004
7174,31857,26048
7175,18339,20136
7176,35004,6798
7177,19409,24480
7178,14613,29658
7179,1716,37431
7180,12720,28700
7181,21719,14266
7182,28109,34497
7183,11608,8769
7184,36230,31663
7185,23220,5098
7186,34717,637
7187,24788,13535
7188,28576,7622
7189,19233,12355
7190,19376,17879
7191,34990,35043
7192,18239,36070
7193,34512,29255
7194,18388,28407
7195,33540,20663
7196,11921,4414
7197,7973,30125
7198,29767,30527
7199,28352,24923
7200,10770,30934
7201,8465,5363
7202,37305,24425
7203,21164,27578
7204,17786,35053
7205,8904,31472
7206,35430,8851
7207,17089,9525
7208,20246,33020
7209,9457,28245
7210,28317,10810
7211,14551,3489
7212,31632,15134
7213,23858,2430
7214,6243,7790
7215,2220,18691
7216,29548,26924
7217,8569,4016
7218,25409,12667
7219,29524,14315
7220,36259,10461
7221,7032,13235
7222,35307,4000
7223,45,33010
7224,1811,25029
7225,23426,22821
7226,1962,3091
7227,2343,14845
7228,13179,34106
7229,34751,27131
7230,18648,32731
7231,29178,34112
7232,6787,25234
7233,29583,15827
7234,8694,19849
7235,35309,17567
7236,24762,14941
7237,32920,7314
7238,37330,30552
7239,285,21615
7240,36478,36300
7241,14164,35081
7242,15781,18987
7243,11411,26228
7244,16389,13570
7245,26155,16424
7246,18108,19713
7247,4016,36033
7248,36155,26769
7249,22736,11245
7250,11832,16135
7251,33907,19597
7252,24212,17254
7253,15252,11730
7254,7459,14374
7255,34624,17484
7256,38297,4686
7257,16788,16821
7258,37461,18025
7259,14312,5651
7260,27312,25109
7261,5486,11970
7262,646,5486
7263,17819,19855
7264,23481,14668
7265,24868,30767
7266,3781,29130
7267,11390,22842
7268,35703,23664
7269,17119,459
7270,28355,21090
7271,32344,26140
7272,29717,35038
7273,8342,19376
7274,34248,27280
7275,21843,35456
7276,32687,38278
7277,17986,5487
7278,12714,30447
7279,4012,10893
7280,26568,14765
7281,22015,28548
7282,27506,8931
7283,29732,28906
7284,13905,5845
7285,13014,16038
7286,21581,12129
7287,36660,27378
7288,14136,6704
7289,6863,22143
7290,35724,25118
7291,9463,23428
7292,37472,26760
7293,6328,5541
7294,38138,22789
7295,15103,25766
7296,19658,735
7297,34496,25566
7298,7314,29571
7299,5131,22020
7300,26675,38269
7301,38412,2310
7302,6214,28982
7303,11344,37932
7304,5173,22317
7305,37221,20214
7306,16848,37461
7307,32051,7134
7308,816,13606
7309,38710,9439
7310,5898,15049
7311,4532,6183
7312,16376,10717
7313,29223,21391
7314,31146,10733
7315,36673,13320
7316,22831,23658
7317,10732,30183
7318,33316,8617
7319,35905,9073
7320,38095,35516
7321,17656,8047
7322,5272,35498
7323,9491,10827
7324,24283,10994
7325,22772,28174
7326,759,23791
7327,11113,15143
7328,19799,18534
7329,25646,9605
7330,28107,26633
7331,28536,29628
7332,506,6809
7333,9475,28721
7334,2745,13543
7335,13374,37399
7336,32908,1083
7337,27583,7595
7338,6641,20943
7339,2817,701
7340,1990,2358
7341,19531,19750
7342,15326,19413
7343,21740,20743
7344,35720,36242
7345,10706,700
7346,19194,7928
7347,33721,24778
7348,10940,3610
7349,15035,35583
7350,1605,37397
7351,37913,23747
7352,6247,9105
7353,26228,1073
7354,25744,6151
7355,34558,29571
7356,17514,14224
7357,15739,16001
7358,11716,30621
7359,35737,9133
7360,18706,35756
7361,7482,12182
7362,36393,10595
7363,22682,11876
7364,37399,24073
7365,30855,14708
7366,9297,33389
7367,37571,35905
7368,16796,11193
7369,4396,36351
7370,12793,6677
7371,28695,8851
7372,17264,38037
7373,1662,12636
7374,8440,12664
7375,32581,2448
7376,22822,21963
7377,17671,3358
7378,13661,24078
7379,15395,14215
7380,11890,34573
7381,28999,38353
7382,1461,14821
7383,19059,1467
7384,9093,28687
7385,9649,12843
7386,34881,268
7387,29312,34648
7388,5739,19483
7389,16003,18268
7390,20010,26488
7391,35008,17828
7392,16638,27656
7393,17187,18319
7394,26368,3537
7395,2982,33511
7396,13713,28618
7397,36712,37399
7398,35402,34948
7399,13516,2145
7400,18023,23230
7401,36954,36305
7402,25817,36755
7403,3767,31295
7404,30945,24014
7405,38173,5614
7406,31420,11876
7407,17779,33479
7408,31456,13865
7409,17415,28192
7410,5131,13073
7411,24566,25939
7412,24767,38243
7413,9627,33726
7414,18947,14969
7415,5351,9980
7416,14836,17886
7417,23424,12359
7418,33713,32344
7419,37126,36929
7420,27799,37127
7421,13475,18492
7422,12767,38148
7423,20668,27495
7424,30731,17078
7425,22461,14675
7426,4167,28246
7427,22343,6591
7428,24185,31099
7429,26283,33625
7430,18414,9660
7431,17368,33469
7432,15877,17078
7433,35654,36779
7434,38000,26496
7435,9927,3448
7436,27671,1401
7437,33749,12101
7438,34968,31830
7439,12174,35190
7440,14991,21471
7441,31353,36395
7442,2477,10506
7443,36957,6018
7444,10327,3881
7445,24145,13470
7446,5316,35780
7447,33827,17349
7448,20343,13841
7449,6151,13343
7450,5772,29130
7451,12636,8096
7452,30468,17879
7453,950,21366
7454,26963,9103
7455,6877,27682
7456,13332,23526
7457,13984,35487
7458,38708,20149
7459,11822,8578
7460,7680,9973
7461,5195,1946
7462,28073,13337
7463,20343,31693
7464,24394,19782
7465,8454,24240
7466,16862,27745
7467,3221,30055
7468,7535,31761
7469,224,29914
7470,25187,31095
7471,25460,33337
7472,2606,508
7473,3533,8807
7474,29090,20305
7475,21140,746
7476,759,26856
7477,23526,19556
7478,19161,17426
7479,21486,33308
7480,23396,15893
7481,3697,23381
7482,7361,12319
7483,17533,747
7484,22163,4063
7485,34732,20608
7486,32064,15855
7487,25835,35414
7488,9950,22812
7489,32630,24709
7490,31094,27619
7491,28610,17211
7492,22919,1354
7493,36474,21508
7494,31014,366
7495,1531,34649
7496,4256,11040
7497,8842,34712
7498,33162,27507
7499,30992,10419
7500,5131,35426
7501,27360,15460
7502,13580,19925
7503,1684,34160
7504,19237,11729
7505,4144,5374
7506,12733,26442
7507,16530,15860
7508,20047,29846
7509,19246,26640
7510,16573,35866
7511,8746,29310
7512,21366,21004
7513,26687,17325
7514,29890,31544
7515,7223,34862
7516,16524,18498
7517,29181,37614
7518,17479,15810
7519,9647,38058
7520,18960,15947
7521,28078,748
7522,28840,34049
7523,4421,29897
7524,19201,3930
7525,22955,30975
7526,28888,23197
7527,1680,3183
7528,26110,7630
7529,12468,14215
7530,9504,37003
7531,32662,29090
7532,12523,9008
7533,28272,18780
7534,25317,35582
7535,33462,2430
7536,25257,8728
7537,8598,32013
7538,27060,24897
7539,17467,37134
7540,27185,10468
7541,25021,3650
7542,38451,22955
7543,15047,21714
7544,11970,366
7545,5500,12316
7546,25106,8346
7547,33296,30353
7548,5018,9648
7549,28433,27818
7550,10201,15537
7551,26255,12345
7552,22821,8962
7553,21809,33502
7554,16619,26570
7555,5922,38684
7556,257,33860
7557,5487,19904
7558,22568,3376
7559,29485,33670
7560,25248,14731
7561,13395,37950
7562,17072,21330
7563,5273,28544
7564,17109,21750
7565,37610,988
7566,20996,14301
7567,6281,13083
7568,38407,4421
7569,14012,8628
7570,30944,37326
7571,31072,36801
7572,27393,4920
7573,26364,4721
7574,18592,5341
7575,30945,16472
7576,25812,1693
7577,18687,30937
7578,38431,14315
7579,15785,8140
7580,3475,11522
7581,15792,25528
7582,25968,37265
7583,16422,8951
7584,31584,15131
7585,36819,27426
7586,4442,32672
7587,27954,33380
7588,32808,37613
7589,19569,559
7590,25101,18621
7591,28467,24829
7592,345,5486
7593,22953,26252
7594,29089,1268
7595,9826,7337
7596,6106,13739
7597,26566,16848
7598,27503,22335
7599,24078,12535
7600,28839,12853
7601,23526,2613
7602,30882,10175
7603,12489,9932
7604,494,25659
7605,9637,12394
7606,6270,9886
7607,32704,16186
7608,20444,30440
7609,14695,19219
7610,25070,27398
7611,11116,18988
7612,34477,23424
7613,36953,3607
7614,15910,28678
7615,8486,10388
7616,15352,20308
7617,12972,21566
7618,32519,12343
7619,18988,13702
7620,7668,38619
7621,14273,9983
7622,9410,11539
7623,10252,37197
7624,9410,34834
7625,36086,34599
7626,5908,37641
7627,29193,7295
7628,28784,8345
7629,32558,14613
7630,32148,19323
7631,26255,15559
7632,5360,25797
7633,623,2867
7634,4341,22568
7635,9647,2862
7636,37793,16369
7637,22371,3263
7638,12213,37000
7639,5592,1063
7640,25550,27437
7641,30815,2164
7642,17581,22861
7643,29623,12422
7644,29867,20991
7645,12843,34633
7646,20043,17572
7647,10352,2229
7648,14350,38471
7649,22174,10887
7650,35178,5140
7651,27894,4766
7652,14308,17860
7653,31975,27017
7654,23571,27561
7655,32792,21366
7656,17084,34389
7657,35377,31091
7658,5098,13355
7659,34971,15381
7660,38603,28
7661,23220,30159
7662,10483,2958
7663,12899,28157
7664,13974,31641
7665,16582,22058
7666,36372,22098
7667,17128,3243
7668,38619,33647
7669,17982,30094
7670,10018,12795
7671,22610,25012
7672,32562,16593
7673,22391,17120
7674,23463,2339
7675,26856,38384
7676,11344,11323
7677,10368,18706
7678,8317,2216
7679,33484,20554
7680,30763,1083
7681,22612,19096
7682,7500,25716
7683,24873,25875
7684,32691,3696
7685,1268,23235
7686,5684,8072
7687,10414,25278
7688,31734,15092
7689,21857,7314
7690,24959,13339
7691,27752,14934
7692,8376,7992
7693,26666,8692
7694,11929,10709
7695,19393,21254
7696,35679,35976
7697,31183,7112
7698,34488,3156
7699,19521,29793
7700,4034,6518
7701,22467,30771
7702,11113,26713
7703,18500,33244
7704,12913,4059
7705,26434,34712
7706,22338,1564
7707,16438,11617
7708,30491,1381
7709,10980,32655
7710,4627,37646
7711,7298,2398
7712,27557,4396
7713,11077,12313
7714,7925,11478
7715,29571,12139
7716,13677,15492
7717,28393,12503
7718,17160,15108
7719,11118,11968
7720,27094,17941
7721,20068,20519
7722,24923,16170
7723,6079,3724
7724,33882,12882
7725,32624,24373
7726,17844,22954
7727,3982,7668
7728,23809,11822
7729,5167,16204
7730,4075,28690
7731,16321,15162
7732,21082,14405
7733,6092,11398
7734,32998,10538
7735,23650,37003
7736,18855,16870
7737,22710,15047
7738,19492,14146
7739,19813,10397
7740,17300,2234
7741,10483,29846
7742,30816,5772
7743,26085,24859
7744,6203,9877
7745,1236,19608
7746,33004,18484
7747,35643,17148
7748,27304,6203
7749,19336,22051
7750,31426,13668
7751,21890,35190
7752,11122,36794
7753,2641,157
7754,2889,32405
7755,21443,33830
7756,22865,19750
7757,32837,7575
7758,859,25818
7759,23436,10938
7760,10249,25816
7761,26268,35845
7762,2141,12912
7763,28393,14032
7764,7874,13685
7765,1203,37286
7766,1778,5994
7767,9214,6020
7768,29982,23651
7769,1575,32749
7770,10455,16608
7771,23565,23675
7772,8262,24767
7773,11387,33037
7774,8515,8691
7775,1358,33116
7776,28687,802
7777,17389,15656
7778,6695,15883
7779,15898,26094
7780,30800,19401
7781,37034,30733
7782,35425,24709
7783,12967,13841
7784,11134,3426
7785,5521,38300
7786,5031,6488
7787,22998,16483
7788,18687,27945
7789,36839,38290
7790,9696,24939
7791,33232,34145
7792,37798,38652
7793,15843,6717
7794,32021,981
7795,36922,3739
7796,29967,26847
7797,10714,38054
7798,11478,28350
7799,22205,8000
7800,27833,26933
7801,8055,6195
7802,7579,38454
7803,30738,18881
7804,28816,3297
7805,1457,23577
7806,24531,11962
7807,32777,611
7808,34715,9635
7809,4636,21738
7810,1639,34813
7811,10632,14110
7812,23555,26856
7813,38035,20649
7814,23524,9193
7815,19230,36075
7816,3679,19205
7817,22879,10997
7818,20783,33347
7819,22201,29189
7820,2732,9725
7821,19473,38592
7822,28491,34990
7823,11040,11237
7824,29588,19204
7825,31038,18684
7826,18595,34035
7827,24820,34999
7828,31177,19564
7829,22243,12324
7830,34697,29890
7831,38538,15683
7832,9803,29658
7833,3253,463
7834,24869,36177
7835,2723,6411
7836,28103,31702
7837,37739,8231
7838,36373,10883
7839,15965,14838
7840,33385,35427
7841,25598,26308
7842,24622,10038
7843,5218,3779
7844,23182,10829
7845,10595,21914
7846,24249,14183
7847,3920,13395
7848,35382,20783
7849,2679,11493
7850,23682,28466
7851,1734,7176
7852,19134,3568
7853,27307,22836
7854,11296,38630
7855,5487,1096
7856,29780,29328
7857,8952,30865
7858,33457,16771
7859,21642,9449
7860,1144,16930
7861,28660,11484
7862,21368,37177
7863,13579,7938
7864,29920,30364
7865,19878,21913
7866,16506,1650
7867,31811,14461
7868,18005,21157
7869,11538,8047
7870,21507,14130
7871,33356,4609
7872,16358,28573
7873,23080,7616
7874,33560,30983
7875,12968,14420
7876,26271,35806
7877,2831,22765
7878,29571,847
7879,29756,30164
7880,36778,22405
7881,11708,1320
7882,23605,29846
7883,9950,19
7884,23999,36611
7885,12765,35778
7886,2065,33243
7887,2931,4987
7888,10554,10767
7889,24401,29330
7890,16316,36185
7891,31693,17842
7892,1283,13413
7893,25688,31578
7894,25989,5740
7895,28246,13524
7896,38260,18171
7897,2450,36873
7898,22051,7
7899,20592,38580
7900,12277,31468
7901,12105,32590
7902,30467,21353
7903,32840,35494
7904,9575,26870
7905,21740,4193
7906,25780,6630
7907,3025,24898
7908,21016,38621
7909,25952,12276
7910,21220,37691
7911,1392,5203
7912,5309,4421
7913,7949,2428
7914,2889,19863
7915,7125,35586
7916,13666,37168
7917,37857,22497
7918,32314,49
7919,29387,32284
7920,31742,17889
7921,10446,20618
7922,23078,29255
7923,10259,5228
7924,26006,5487
7925,11478,8987
7926,19676,33061
7927,37453,21360
7928,37893,34492
7929,27963,35427
7930,11715,10761
7931,34814,30117
7932,11729,19237
7933,28271,36712
7934,25421,19841
7935,17248,7411
7936,4077,4636
7937,9909,100
7938,28614,25685
7939,9639,37641
7940,27103,18928
7941,13676,2377
7942,29972,26701
7943,34813,29061
7944,2411,16103
7945,36131,22552
7946,8618,18389
7947,16279,19881
7948,29473,8301
7949,14320,8096
7950,9834,27875
7951,11028,12913
7952,17550,23618
7953,21142,13863
7954,648,2791
7955,623,21799
7956,11419,32839
7957,9500,1184
7958,12316,25169
7959,17940,5617
7960,19201,8146
7961,12131,25576
7962,653,15180
7963,19614,21111
7964,24208,33880
7965,27863,8146
7966,19635,16145
7967,4673,8987
7968,13340,24734
7969,26574,3591
7970,38499,1433
7971,14262,14420
7972,30950,3606
7973,16315,3672
7974,15223,20199
7975,30928,2742
7976,15294,8598
7977,25935,34286
7978,8669,14085
7979,15776,27645
7980,13990,12674
7981,44,34599
7982,16471,38240
7983,23384,32707
7984,18668,33233
7985,31104,3982
7986,25988,28793
7987,8535,36816
7988,20418,3519
7989,15780,26208
7990,25885,30826
7991,20818,13822
7992,8376,13676
7993,14810,36696
7994,7882,26841
7995,17203,8489
7996,32466,32886
7997,5049,6898
7998,26956,18218
7999,2623,12479
8000,27767,25536
8001,755,33398
8002,20141,6030
8003,23228,28623
8004,18066,14459
8005,12677,971
8006,9102,38343
8007,26900,741
8008,9219,30040
8009,1824,15257
8010,16376,26224
8011,36797,23528
8012,31184,10487
8013,33283,10688
8014,36289,31345
8015,12376,27171
8016,3595,17694
8017,32040,317
8018,15890,1690
8019,10022,4382
8020,22658,36755
8021,575,10580
8022,27108,35068
8023,8262,34407
8024,25332,29157
8025,14782,37502
8026,20623,12234
8027,21896,37721
8028,3393,3091
8029,19961,1075
8030,6457,38290
8031,33031,34667
8032,19913,34210
8033,36334,25702
8034,26464,1354
8035,35456,24778
8036,11071,29310
8037,30031,19576
8038,2686,11069
8039,615,24068
8040,10388,3814
8041,17073,17594
8042,15403,18707
8043,28369,11711
8044,26247,29578
8045,19590,13235
8046,9650,14812
8047,30950,7299
8048,16762,37122
8049,32140,24065
8050,26016,5388
8051,28177,15366
8052,23691,33742
8053,2166,23087
8054,16400,18301
8055,20187,29732
8056,25592,27521
8057,20207,22311
8058,24888,3165
8059,11282,28680
8060,28363,29137
8061,34003,13101
8062,28808,26206
8063,10453,23282
8064,36512,20008
8065,16681,880
8066,15702,16524
8067,15798,772
8068,838,38583
8069,28839,11419
8070,5817,25875
8071,31879,2890
8072,18244,31702
8073,4968,30402
8074,33923,31033
8075,27474,38
8076,16271,38035
8077,6757,26619
8078,37041,32520
8079,3841,9575
8080,26829,36960
8081,36538,9500
8082,6498,13262
8083,2251,16761
8084,1748,11435
8085,16524,16315
8086,95,2578
8087,34686,27861
8088,30163,4551
8089,35427,13425
8090,38336,28744
8091,26807,20361
8092,11935,11499
8093,11113,37913
8094,35889,8623
8095,26856,34504
8096,10495,12636
8097,25660,27798
8098,9429,27768
8099,33923,4421
8100,36368,19420
8101,25012,9470
8102,18914,37034
8103,22421,36800
8104,13461,8276
8105,22502,26765
8106,28695,8851
8107,31906,13262
8108,33749,23534
8109,35696,12759
8110,17503,34571
8111,37431,26922
8112,5607,35212
8113,21671,21107
8114,27723,2099
8115,3199,38033
8116,11894,22464
8117,7679,7608
8118,4022,36486
8119,21465,16383
8120,12782,23841
8121,24427,37221
8122,23264,16264
8123,6879,1382
8124,29751,27415
8125,11388,15843
8126,16052,31473
8127,14991,26423
8128,22208,26262
8129,2999,2075
8130,7898,7
8131,16464,27110
8132,19116,10135
8133,5386,18937
8134,26754,29363
8135,30848,21585
8136,37789,18971
8137,11390,32087
8138,30605,4197
8139,38121,9272
8140,16735,21353
8141,24791,6971
8142,19096,33923
8143,26150,21655
8144,8145,10242
8145,25439,15254
8146,38243,14641
8147,203,16204
8148,11229,25521
8149,22573,22690
8150,15680,3175
8151,34088,34798
8152,5014,16990
8153,15152,11122
8154,2025,19480
8155,35789,5929
8156,11966,36979
8157,36373,11484
8158,32075,18700
8159,25956,21369
8160,15104,33081
8161,4048,20726
8162,8489,3217
8163,26743,31764
8164,17029,33868
8165,976,27470
8166,37581,38039
8167,1512,16207
8168,3815,29791
8169,27525,38264
8170,14247,13179
8171,29655,5303
8172,25199,6275
8173,12639,11276
8174,24650,7721
8175,3132,22831
8176,13314,17099
8177,4421,14131
8178,10827,32543
8179,14115,8662
8180,17098,37525
8181,6236,13637
8182,2194,5222
8183,25469,124
8184,30314,27213
8185,1433,31096
8186,12319,29670
8187,38506,38122
8188,15849,22231
8189,9687,34881
8190,22261,29262
8191,29051,31094
8192,15406,20891
8193,33830,25176
8194,8608,15776
8195,28087,34832
8196,28345,38166
8197,16304,9080
8198,5960,15861
8199,28350,4396
8200,29189,213
8201,6544,35958
8202,21490,2998
8203,2910,30927
8204,30535,5204
8205,28465,25587
8206,11827,2066
8207,34384,28050
8208,26440,24482
8209,4324,8410
8210,33482,23417
8211,6024,36963
8212,27798,2
8213,2165,9635
8214,16464,10251
8215,34743,26197
8216,23572,5756
8217,28143,24061
8218,13459,8748
8219,18025,16960
8220,6091,8844
8221,12757,14908
8222,34933,14728
8223,10602,9453
8224,27398,18979
8225,761,6232
8226,7804,10295
8227,18516,960
8228,37433,4928
8229,16798,26870
8230,26856,25344
8231,401,8489
8232,1307,24873
8233,23549,11538
8234,12933,13137
8235,23163,36957
